order_item_id,order_id,sku,qty,unit_price,line_total
72759,29114,SKU00158,2,98.75,197.5
72760,29114,SKU00290,2,37.07,74.14
72761,29114,SKU00072,1,26.73,26.73
72762,29115,SKU00070,2,37.07,74.14
72763,29115,SKU00307,1,77.74,77.74
72764,29116,SKU00075,2,86.56,173.12
72765,29116,SKU00149,1,73.19,73.19
72766,29117,SKU00315,2,41.37,82.74
72767,29117,SKU00314,2,113.27,226.54
72768,29117,SKU00314,2,113.27,226.54
72769,29118,SKU00046,2,61.99,123.98
72770,29118,SKU00072,3,26.73,80.19
72771,29118,SKU00072,2,26.73,53.46
72772,29119,SKU00291,1,94.13,94.13
72773,29119,SKU00140,1,47.44,47.44
72774,29119,SKU00274,1,51.7,51.7
72775,29119,SKU00050,3,101.39,304.17
72776,29120,SKU00250,2,88.95,177.9
72777,29120,SKU00341,1,59.46,59.46
72778,29120,SKU00329,2,91.72,183.44
72779,29121,SKU00376,2,12.11,24.22
72780,29121,SKU00202,1,57.15,57.15
72781,29122,SKU00011,3,94.2,282.6
72782,29122,SKU00011,3,94.2,282.6
72783,29123,SKU00378,1,39.45,39.45
72784,29123,SKU00317,1,98.07,98.07
72785,29123,SKU00317,1,98.07,98.07
72786,29123,SKU00378,2,39.45,78.9
72787,29124,SKU00276,1,93.18,93.18
72788,29124,SKU00192,1,97.5,97.5
72789,29124,SKU00205,3,81.5,244.5
72790,29125,SKU00315,1,41.37,41.37
72791,29126,SKU00298,1,101.97,101.97
72792,29126,SKU00339,2,44.62,89.24
72793,29127,SKU00198,2,119.52,239.04
72794,29128,SKU00249,1,143.03,143.03
72795,29128,SKU00269,3,79.4,238.2
72796,29128,SKU00269,2,79.4,158.8
72797,29128,SKU00139,1,50.46,50.46
72798,29129,SKU00173,1,73.5,73.5
72799,29130,SKU00344,2,105.17,210.34
72800,29130,SKU00064,2,114.67,229.34
72801,29131,SKU00194,2,45.16,90.32
72802,29132,SKU00263,3,32.73,98.19
72803,29132,SKU00333,2,36.76,73.52
72804,29133,SKU00070,3,37.07,111.21
72805,29133,SKU00070,3,37.07,111.21
72806,29133,SKU00070,2,37.07,74.14
72807,29133,SKU00307,3,77.74,233.22
72808,29134,SKU00171,1,29.31,29.31
72809,29134,SKU00358,2,105.79,211.58
72810,29134,SKU00297,3,97.64,292.92
72811,29134,SKU00326,3,115.21,345.63
72812,29135,SKU00369,3,60.92,182.76
72813,29135,SKU00164,2,163.39,326.78
72814,29135,SKU00369,2,60.92,121.84
72815,29135,SKU00051,3,103.38,310.14
72816,29136,SKU00057,3,82.99,248.97
72817,29136,SKU00065,2,44.05,88.1
72818,29137,SKU00055,2,54.72,109.44
72819,29137,SKU00340,3,30.81,92.43
72820,29137,SKU00255,1,43.72,43.72
72821,29138,SKU00278,2,33.99,67.98
72822,29138,SKU00279,3,78.19,234.57
72823,29138,SKU00047,1,66.68,66.68
72824,29138,SKU00045,3,28.1,84.3
72825,29139,SKU00309,1,8.04,8.04
72826,29139,SKU00208,2,24.56,49.12
72827,29140,SKU00184,2,86.46,172.92
72828,29140,SKU00045,1,28.1,28.1
72829,29140,SKU00343,1,69.78,69.78
72830,29141,SKU00299,3,108.85,326.55
72831,29141,SKU00166,2,112.05,224.1
72832,29142,SKU00081,1,138.82,138.82
72833,29142,SKU00346,3,24.57,73.71
72834,29142,SKU00081,2,138.82,277.64
72835,29142,SKU00340,2,30.81,61.62
72836,29143,SKU00337,3,90.59,271.77
72837,29143,SKU00068,3,62.22,186.66
72838,29143,SKU00128,1,50.86,50.86
72839,29144,SKU00315,1,41.37,41.37
72840,29144,SKU00287,3,98.46,295.38
72841,29145,SKU00004,1,97.69,97.69
72842,29145,SKU00369,1,60.92,60.92
72843,29145,SKU00369,1,60.92,60.92
72844,29146,SKU00245,2,83.07,166.14
72845,29146,SKU00134,1,95.96,95.96
72846,29146,SKU00134,3,95.96,287.88
72847,29146,SKU00316,1,146.56,146.56
72848,29147,SKU00247,1,98.31,98.31
72849,29148,SKU00185,1,84.48,84.48
72850,29148,SKU00306,1,108.25,108.25
72851,29149,SKU00187,3,38.42,115.26
72852,29149,SKU00046,1,61.99,61.99
72853,29149,SKU00146,2,26.02,52.04
72854,29149,SKU00021,1,25.23,25.23
72855,29150,SKU00374,3,29.27,87.81
72856,29150,SKU00106,2,31.32,62.64
72857,29151,SKU00083,1,47.71,47.71
72858,29151,SKU00341,1,59.46,59.46
72859,29151,SKU00293,3,32.06,96.18
72860,29152,SKU00138,1,104.27,104.27
72861,29152,SKU00138,1,104.27,104.27
72862,29152,SKU00138,2,104.27,208.54
72863,29153,SKU00315,2,41.37,82.74
72864,29153,SKU00106,1,31.32,31.32
72865,29153,SKU00028,3,81.34,244.02
72866,29153,SKU00143,1,120.34,120.34
72867,29154,SKU00246,1,84.03,84.03
72868,29154,SKU00126,3,55.93,167.79
72869,29154,SKU00246,2,84.03,168.06
72870,29155,SKU00265,1,101.89,101.89
72871,29156,SKU00338,2,12.97,25.94
72872,29156,SKU00294,1,23.02,23.02
72873,29156,SKU00193,2,16.56,33.12
72874,29156,SKU00114,1,58.3,58.3
72875,29157,SKU00168,1,87.58,87.58
72876,29157,SKU00051,3,103.38,310.14
72877,29158,SKU00277,2,116.02,232.04
72878,29158,SKU00277,2,116.02,232.04
72879,29158,SKU00221,1,189.28,189.28
72880,29158,SKU00277,3,116.02,348.06
72881,29159,SKU00100,2,87.54,175.08
72882,29159,SKU00232,1,51.27,51.27
72883,29160,SKU00203,1,108.0,108.0
72884,29160,SKU00019,1,58.7,58.7
72885,29160,SKU00068,2,62.22,124.44
72886,29160,SKU00242,1,69.4,69.4
72887,29161,SKU00313,3,24.96,74.88
72888,29161,SKU00292,1,29.38,29.38
72889,29161,SKU00182,1,64.76,64.76
72890,29162,SKU00180,1,79.45,79.45
72891,29162,SKU00056,3,52.26,156.78
72892,29163,SKU00104,3,137.44,412.32
72893,29163,SKU00302,3,56.14,168.42
72894,29163,SKU00140,2,47.44,94.88
72895,29164,SKU00265,1,101.89,101.89
72896,29164,SKU00231,1,66.09,66.09
72897,29164,SKU00201,3,107.09,321.27
72898,29165,SKU00196,3,10.36,31.08
72899,29165,SKU00208,1,24.56,24.56
72900,29165,SKU00196,3,10.36,31.08
72901,29166,SKU00028,1,81.34,81.34
72902,29166,SKU00116,3,119.05,357.15
72903,29166,SKU00026,1,41.43,41.43
72904,29166,SKU00304,2,38.78,77.56
72905,29167,SKU00081,2,138.82,277.64
72906,29167,SKU00069,2,76.86,153.72
72907,29167,SKU00255,1,43.72,43.72
72908,29168,SKU00348,1,72.35,72.35
72909,29169,SKU00278,1,33.99,33.99
72910,29170,SKU00065,1,44.05,44.05
72911,29170,SKU00261,2,82.69,165.38
72912,29170,SKU00238,2,53.2,106.4
72913,29171,SKU00220,1,91.17,91.17
72914,29171,SKU00091,1,116.96,116.96
72915,29171,SKU00293,2,32.06,64.12
72916,29171,SKU00250,1,88.95,88.95
72917,29172,SKU00307,2,77.74,155.48
72918,29173,SKU00259,3,84.26,252.78
72919,29173,SKU00123,2,76.91,153.82
72920,29173,SKU00278,1,33.99,33.99
72921,29174,SKU00104,2,137.44,274.88
72922,29174,SKU00302,3,56.14,168.42
72923,29174,SKU00209,1,78.04,78.04
72924,29174,SKU00151,3,75.33,225.99
72925,29175,SKU00052,1,113.85,113.85
72926,29176,SKU00370,3,60.88,182.64
72927,29176,SKU00008,3,51.24,153.72
72928,29176,SKU00107,3,63.02,189.06
72929,29176,SKU00215,2,66.27,132.54
72930,29177,SKU00178,1,142.55,142.55
72931,29177,SKU00090,3,120.18,360.54
72932,29177,SKU00027,3,68.57,205.71
72933,29178,SKU00148,1,35.7,35.7
72934,29178,SKU00158,3,98.75,296.25
72935,29178,SKU00046,3,61.99,185.97
72936,29178,SKU00190,1,99.97,99.97
72937,29179,SKU00175,1,75.8,75.8
72938,29179,SKU00139,2,50.46,100.92
72939,29179,SKU00139,2,50.46,100.92
72940,29180,SKU00212,2,19.93,39.86
72941,29180,SKU00046,2,61.99,123.98
72942,29180,SKU00167,1,112.91,112.91
72943,29181,SKU00029,1,105.91,105.91
72944,29182,SKU00110,3,100.31,300.93
72945,29182,SKU00120,3,108.16,324.48
72946,29182,SKU00362,1,134.39,134.39
72947,29183,SKU00156,3,57.43,172.29
72948,29183,SKU00280,3,85.18,255.54
72949,29184,SKU00107,3,63.02,189.06
72950,29184,SKU00136,3,137.83,413.49
72951,29184,SKU00073,3,42.1,126.3
72952,29184,SKU00288,3,154.6,463.8
72953,29185,SKU00266,3,42.7,128.1
72954,29185,SKU00198,1,119.52,119.52
72955,29185,SKU00175,3,75.8,227.4
72956,29185,SKU00198,1,119.52,119.52
72957,29186,SKU00301,3,15.24,45.72
72958,29186,SKU00202,1,57.15,57.15
72959,29187,SKU00349,1,23.35,23.35
72960,29187,SKU00309,3,8.04,24.12
72961,29187,SKU00349,2,23.35,46.7
72962,29188,SKU00230,3,55.64,166.92
72963,29188,SKU00263,3,32.73,98.19
72964,29189,SKU00020,3,78.01,234.03
72965,29189,SKU00001,1,32.23,32.23
72966,29190,SKU00013,2,92.31,184.62
72967,29190,SKU00299,3,108.85,326.55
72968,29190,SKU00041,2,114.91,229.82
72969,29191,SKU00314,2,113.27,226.54
72970,29191,SKU00024,1,54.87,54.87
72971,29191,SKU00181,3,93.11,279.33
72972,29192,SKU00203,1,108.0,108.0
72973,29192,SKU00061,2,36.54,73.08
72974,29192,SKU00068,3,62.22,186.66
72975,29192,SKU00344,2,105.17,210.34
72976,29193,SKU00156,3,57.43,172.29
72977,29193,SKU00173,3,73.5,220.5
72978,29193,SKU00273,1,45.43,45.43
72979,29194,SKU00120,1,108.16,108.16
72980,29194,SKU00364,1,36.88,36.88
72981,29194,SKU00150,2,107.56,215.12
72982,29194,SKU00110,3,100.31,300.93
72983,29195,SKU00085,1,37.75,37.75
72984,29196,SKU00054,1,105.41,105.41
72985,29197,SKU00240,1,25.8,25.8
72986,29197,SKU00028,3,81.34,244.02
72987,29198,SKU00291,3,94.13,282.39
72988,29198,SKU00324,3,108.14,324.42
72989,29199,SKU00325,1,49.55,49.55
72990,29199,SKU00082,3,44.99,134.97
72991,29199,SKU00082,2,44.99,89.98
72992,29200,SKU00196,1,10.36,10.36
72993,29200,SKU00208,2,24.56,49.12
72994,29200,SKU00349,1,23.35,23.35
72995,29201,SKU00157,3,136.19,408.57
72996,29202,SKU00269,1,79.4,79.4
72997,29202,SKU00335,1,151.21,151.21
72998,29203,SKU00178,1,142.55,142.55
72999,29203,SKU00199,3,156.8,470.4
73000,29204,SKU00094,3,19.39,58.17
73001,29205,SKU00061,3,36.54,109.62
73002,29205,SKU00280,2,85.18,170.36
73003,29205,SKU00068,3,62.22,186.66
73004,29205,SKU00064,2,114.67,229.34
73005,29206,SKU00357,2,117.16,234.32
73006,29206,SKU00236,3,132.28,396.84
73007,29207,SKU00337,1,90.59,90.59
73008,29207,SKU00173,2,73.5,147.0
73009,29207,SKU00258,1,19.21,19.21
73010,29208,SKU00094,3,19.39,58.17
73011,29208,SKU00280,2,85.18,170.36
73012,29208,SKU00115,3,55.31,165.93
73013,29208,SKU00173,1,73.5,73.5
73014,29209,SKU00244,3,87.23,261.69
73015,29209,SKU00079,3,82.2,246.6
73016,29210,SKU00328,1,96.4,96.4
73017,29210,SKU00249,2,143.03,286.06
73018,29210,SKU00328,3,96.4,289.2
73019,29210,SKU00216,2,75.34,150.68
73020,29211,SKU00361,3,28.91,86.73
73021,29211,SKU00292,1,29.38,29.38
73022,29211,SKU00182,1,64.76,64.76
73023,29212,SKU00309,3,8.04,24.12
73024,29213,SKU00347,3,114.11,342.33
73025,29213,SKU00072,2,26.73,53.46
73026,29213,SKU00072,2,26.73,53.46
73027,29214,SKU00263,1,32.73,32.73
73028,29215,SKU00276,1,93.18,93.18
73029,29215,SKU00247,1,98.31,98.31
73030,29216,SKU00195,2,40.19,80.38
73031,29216,SKU00024,1,54.87,54.87
73032,29216,SKU00191,1,112.76,112.76
73033,29216,SKU00181,2,93.11,186.22
73034,29217,SKU00173,3,73.5,220.5
73035,29218,SKU00216,3,75.34,226.02
73036,29218,SKU00328,3,96.4,289.2
73037,29218,SKU00175,3,75.8,227.4
73038,29218,SKU00139,2,50.46,100.92
73039,29219,SKU00170,1,71.83,71.83
73040,29219,SKU00293,2,32.06,64.12
73041,29219,SKU00200,3,43.29,129.87
73042,29219,SKU00017,1,23.91,23.91
73043,29220,SKU00317,1,98.07,98.07
73044,29220,SKU00023,3,69.51,208.53
73045,29221,SKU00222,3,98.97,296.91
73046,29221,SKU00346,2,24.57,49.14
73047,29222,SKU00285,1,103.64,103.64
73048,29222,SKU00164,1,163.39,163.39
73049,29222,SKU00268,2,131.67,263.34
73050,29222,SKU00051,3,103.38,310.14
73051,29223,SKU00197,1,100.93,100.93
73052,29223,SKU00261,2,82.69,165.38
73053,29223,SKU00199,2,156.8,313.6
73054,29223,SKU00289,1,144.8,144.8
73055,29224,SKU00135,3,59.4,178.2
73056,29224,SKU00178,1,142.55,142.55
73057,29224,SKU00261,2,82.69,165.38
73058,29225,SKU00360,1,120.16,120.16
73059,29225,SKU00067,1,75.14,75.14
73060,29225,SKU00219,1,126.32,126.32
73061,29225,SKU00067,2,75.14,150.28
73062,29226,SKU00104,3,137.44,412.32
73063,29226,SKU00225,1,54.19,54.19
73064,29226,SKU00052,1,113.85,113.85
73065,29226,SKU00144,3,72.66,217.98
73066,29227,SKU00064,1,114.67,114.67
73067,29227,SKU00061,1,36.54,36.54
73068,29228,SKU00172,2,30.2,60.4
73069,29229,SKU00196,1,10.36,10.36
73070,29230,SKU00164,3,163.39,490.17
73071,29230,SKU00285,3,103.64,310.92
73072,29230,SKU00051,1,103.38,103.38
73073,29231,SKU00097,3,39.8,119.4
73074,29231,SKU00005,3,58.64,175.92
73075,29231,SKU00232,1,51.27,51.27
73076,29231,SKU00334,2,61.42,122.84
73077,29232,SKU00205,1,81.5,81.5
73078,29232,SKU00192,2,97.5,195.0
73079,29233,SKU00050,1,101.39,101.39
73080,29234,SKU00124,3,37.55,112.65
73081,29234,SKU00042,1,77.44,77.44
73082,29234,SKU00123,3,76.91,230.73
73083,29234,SKU00343,1,69.78,69.78
73084,29235,SKU00003,3,111.54,334.62
73085,29235,SKU00255,1,43.72,43.72
73086,29235,SKU00348,2,72.35,144.7
73087,29235,SKU00055,1,54.72,54.72
73088,29236,SKU00090,1,120.18,120.18
73089,29236,SKU00057,3,82.99,248.97
73090,29236,SKU00217,3,154.1,462.3
73091,29237,SKU00263,3,32.73,98.19
73092,29238,SKU00043,1,97.69,97.69
73093,29239,SKU00374,1,29.27,29.27
73094,29240,SKU00016,1,115.26,115.26
73095,29240,SKU00016,2,115.26,230.52
73096,29240,SKU00298,3,101.97,305.91
73097,29240,SKU00019,3,58.7,176.1
73098,29241,SKU00087,2,62.55,125.1
73099,29241,SKU00370,3,60.88,182.64
73100,29242,SKU00258,1,19.21,19.21
73101,29242,SKU00068,1,62.22,62.22
73102,29242,SKU00009,3,101.82,305.46
73103,29242,SKU00203,2,108.0,216.0
73104,29243,SKU00131,2,66.56,133.12
73105,29243,SKU00292,3,29.38,88.14
73106,29243,SKU00260,3,46.11,138.33
73107,29244,SKU00225,3,54.19,162.57
73108,29244,SKU00291,2,94.13,188.26
73109,29244,SKU00366,2,115.07,230.14
73110,29245,SKU00073,1,42.1,42.1
73111,29245,SKU00296,2,51.74,103.48
73112,29245,SKU00284,2,80.85,161.7
73113,29246,SKU00067,1,75.14,75.14
73114,29246,SKU00316,2,146.56,293.12
73115,29246,SKU00264,1,32.04,32.04
73116,29247,SKU00184,3,86.46,259.38
73117,29247,SKU00343,3,69.78,209.34
73118,29247,SKU00042,2,77.44,154.88
73119,29247,SKU00042,3,77.44,232.32
73120,29248,SKU00297,2,97.64,195.28
73121,29249,SKU00035,3,112.45,337.35
73122,29249,SKU00289,1,144.8,144.8
73123,29250,SKU00230,3,55.64,166.92
73124,29250,SKU00101,1,55.34,55.34
73125,29250,SKU00333,3,36.76,110.28
73126,29250,SKU00310,3,12.85,38.55
73127,29251,SKU00311,3,92.05,276.15
73128,29251,SKU00368,3,52.47,157.41
73129,29251,SKU00186,3,57.47,172.41
73130,29252,SKU00200,1,43.29,43.29
73131,29253,SKU00274,3,51.7,155.1
73132,29253,SKU00225,1,54.19,54.19
73133,29253,SKU00377,3,42.4,127.2
73134,29253,SKU00155,2,113.39,226.78
73135,29254,SKU00020,3,78.01,234.03
73136,29255,SKU00165,1,64.88,64.88
73137,29255,SKU00005,1,58.64,58.64
73138,29255,SKU00097,2,39.8,79.6
73139,29256,SKU00179,3,136.9,410.7
73140,29256,SKU00276,2,93.18,186.36
73141,29256,SKU00104,2,137.44,274.88
73142,29257,SKU00053,2,31.6,63.2
73143,29257,SKU00203,1,108.0,108.0
73144,29258,SKU00013,2,92.31,184.62
73145,29258,SKU00003,3,111.54,334.62
73146,29258,SKU00299,1,108.85,108.85
73147,29258,SKU00069,1,76.86,76.86
73148,29259,SKU00349,3,23.35,70.05
73149,29259,SKU00309,3,8.04,24.12
73150,29259,SKU00208,3,24.56,73.68
73151,29259,SKU00349,1,23.35,23.35
73152,29260,SKU00184,1,86.46,86.46
73153,29260,SKU00042,3,77.44,232.32
73154,29260,SKU00124,1,37.55,37.55
73155,29261,SKU00185,3,84.48,253.44
73156,29261,SKU00033,1,105.02,105.02
73157,29261,SKU00066,1,103.49,103.49
73158,29262,SKU00141,3,70.09,210.27
73159,29262,SKU00065,2,44.05,88.1
73160,29263,SKU00125,3,23.86,71.58
73161,29263,SKU00181,3,93.11,279.33
73162,29263,SKU00371,3,119.22,357.66
73163,29264,SKU00060,2,137.73,275.46
73164,29265,SKU00263,2,32.73,65.46
73165,29265,SKU00101,1,55.34,55.34
73166,29266,SKU00357,1,117.16,117.16
73167,29267,SKU00149,3,73.19,219.57
73168,29268,SKU00178,1,142.55,142.55
73169,29268,SKU00035,1,112.45,112.45
73170,29268,SKU00178,3,142.55,427.65
73171,29269,SKU00178,1,142.55,142.55
73172,29269,SKU00035,2,112.45,224.9
73173,29269,SKU00238,2,53.2,106.4
73174,29270,SKU00021,2,25.23,50.46
73175,29270,SKU00130,3,64.06,192.18
73176,29270,SKU00212,2,19.93,39.86
73177,29270,SKU00312,2,78.56,157.12
73178,29271,SKU00293,1,32.06,32.06
73179,29271,SKU00237,2,119.27,238.54
73180,29271,SKU00358,1,105.79,105.79
73181,29271,SKU00367,3,50.51,151.53
73182,29272,SKU00370,1,60.88,60.88
73183,29273,SKU00120,3,108.16,324.48
73184,29273,SKU00054,1,105.41,105.41
73185,29273,SKU00362,1,134.39,134.39
73186,29273,SKU00054,3,105.41,316.23
73187,29274,SKU00311,3,92.05,276.15
73188,29275,SKU00021,2,25.23,50.46
73189,29275,SKU00312,1,78.56,78.56
73190,29275,SKU00046,1,61.99,61.99
73191,29275,SKU00290,2,37.07,74.14
73192,29276,SKU00006,2,158.08,316.16
73193,29276,SKU00234,1,87.91,87.91
73194,29276,SKU00288,2,154.6,309.2
73195,29276,SKU00133,3,75.97,227.91
73196,29277,SKU00220,1,91.17,91.17
73197,29277,SKU00293,1,32.06,32.06
73198,29277,SKU00327,3,52.17,156.51
73199,29278,SKU00306,3,108.25,324.75
73200,29278,SKU00306,2,108.25,216.5
73201,29279,SKU00065,2,44.05,88.1
73202,29279,SKU00229,2,45.37,90.74
73203,29280,SKU00240,3,25.8,77.4
73204,29280,SKU00240,2,25.8,51.6
73205,29281,SKU00026,3,41.43,124.29
73206,29281,SKU00191,1,112.76,112.76
73207,29281,SKU00002,1,49.45,49.45
73208,29281,SKU00071,3,47.03,141.09
73209,29282,SKU00010,1,143.15,143.15
73210,29282,SKU00010,1,143.15,143.15
73211,29282,SKU00268,2,131.67,263.34
73212,29283,SKU00302,1,56.14,56.14
73213,29283,SKU00179,2,136.9,273.8
73214,29283,SKU00247,2,98.31,196.62
73215,29283,SKU00214,1,62.39,62.39
73216,29284,SKU00344,2,105.17,210.34
73217,29284,SKU00359,3,117.54,352.62
73218,29285,SKU00115,3,55.31,165.93
73219,29285,SKU00273,2,45.43,90.86
73220,29286,SKU00217,1,154.1,154.1
73221,29287,SKU00051,3,103.38,310.14
73222,29287,SKU00168,3,87.58,262.74
73223,29287,SKU00168,3,87.58,262.74
73224,29287,SKU00012,2,159.7,319.4
73225,29288,SKU00284,3,80.85,242.55
73226,29289,SKU00060,1,137.73,137.73
73227,29289,SKU00140,3,47.44,142.32
73228,29289,SKU00140,2,47.44,94.88
73229,29289,SKU00174,2,110.18,220.36
73230,29290,SKU00083,3,47.71,143.13
73231,29290,SKU00177,3,70.57,211.71
73232,29290,SKU00358,1,105.79,105.79
73233,29291,SKU00053,2,31.6,63.2
73234,29291,SKU00064,2,114.67,229.34
73235,29292,SKU00371,3,119.22,357.66
73236,29293,SKU00348,3,72.35,217.05
73237,29293,SKU00282,3,99.6,298.8
73238,29294,SKU00122,3,98.25,294.75
73239,29294,SKU00293,1,32.06,32.06
73240,29294,SKU00327,1,52.17,52.17
73241,29294,SKU00257,2,81.02,162.04
73242,29295,SKU00377,1,42.4,42.4
73243,29296,SKU00283,3,43.77,131.31
73244,29296,SKU00133,2,75.97,151.94
73245,29296,SKU00105,1,133.5,133.5
73246,29297,SKU00217,2,154.1,308.2
73247,29297,SKU00238,2,53.2,106.4
73248,29298,SKU00209,2,78.04,156.08
73249,29298,SKU00144,3,72.66,217.98
73250,29298,SKU00155,3,113.39,340.17
73251,29298,SKU00050,3,101.39,304.17
73252,29299,SKU00350,3,126.39,379.17
73253,29299,SKU00071,3,47.03,141.09
73254,29299,SKU00371,2,119.22,238.44
73255,29299,SKU00287,3,98.46,295.38
73256,29300,SKU00190,3,99.97,299.91
73257,29301,SKU00023,3,69.51,208.53
73258,29301,SKU00038,2,26.94,53.88
73259,29302,SKU00345,2,24.32,48.64
73260,29302,SKU00361,3,28.91,86.73
73261,29303,SKU00217,1,154.1,154.1
73262,29304,SKU00232,2,51.27,102.54
73263,29304,SKU00232,1,51.27,51.27
73264,29304,SKU00334,1,61.42,61.42
73265,29305,SKU00317,1,98.07,98.07
73266,29305,SKU00116,1,119.05,119.05
73267,29306,SKU00058,3,22.7,68.1
73268,29306,SKU00003,2,111.54,223.08
73269,29306,SKU00348,3,72.35,217.05
73270,29306,SKU00282,1,99.6,99.6
73271,29307,SKU00011,2,94.2,188.4
73272,29307,SKU00352,1,40.34,40.34
73273,29307,SKU00329,2,91.72,183.44
73274,29307,SKU00029,1,105.91,105.91
73275,29308,SKU00167,3,112.91,338.73
73276,29308,SKU00190,1,99.97,99.97
73277,29308,SKU00021,3,25.23,75.69
73278,29309,SKU00250,2,88.95,177.9
73279,29310,SKU00083,3,47.71,143.13
73280,29310,SKU00171,3,29.31,87.93
73281,29311,SKU00082,1,44.99,44.99
73282,29312,SKU00364,1,36.88,36.88
73283,29312,SKU00150,2,107.56,215.12
73284,29313,SKU00013,1,92.31,92.31
73285,29314,SKU00262,1,98.01,98.01
73286,29314,SKU00091,1,116.96,116.96
73287,29314,SKU00044,3,116.18,348.54
73288,29315,SKU00320,1,57.46,57.46
73289,29315,SKU00102,3,88.66,265.98
73290,29316,SKU00343,1,69.78,69.78
73291,29316,SKU00042,2,77.44,154.88
73292,29317,SKU00070,3,37.07,111.21
73293,29317,SKU00189,1,35.7,35.7
73294,29318,SKU00161,1,14.81,14.81
73295,29318,SKU00137,1,53.23,53.23
73296,29318,SKU00137,3,53.23,159.69
73297,29319,SKU00010,1,143.15,143.15
73298,29319,SKU00168,1,87.58,87.58
73299,29319,SKU00012,3,159.7,479.1
73300,29320,SKU00104,2,137.44,274.88
73301,29320,SKU00205,2,81.5,163.0
73302,29321,SKU00262,2,98.01,196.02
73303,29321,SKU00262,2,98.01,196.02
73304,29321,SKU00145,1,64.93,64.93
73305,29322,SKU00089,3,101.05,303.15
73306,29322,SKU00223,2,98.37,196.74
73307,29323,SKU00067,1,75.14,75.14
73308,29323,SKU00219,1,126.32,126.32
73309,29324,SKU00029,2,105.91,211.82
73310,29324,SKU00079,1,82.2,82.2
73311,29324,SKU00145,1,64.93,64.93
73312,29324,SKU00241,2,78.97,157.94
73313,29325,SKU00190,3,99.97,299.91
73314,29326,SKU00081,1,138.82,138.82
73315,29326,SKU00222,2,98.97,197.94
73316,29326,SKU00299,2,108.85,217.7
73317,29327,SKU00230,3,55.64,166.92
73318,29328,SKU00280,2,85.18,170.36
73319,29328,SKU00206,2,99.08,198.16
73320,29328,SKU00088,3,95.84,287.52
73321,29329,SKU00276,1,93.18,93.18
73322,29330,SKU00344,1,105.17,105.17
73323,29331,SKU00327,1,52.17,52.17
73324,29331,SKU00270,1,54.71,54.71
73325,29331,SKU00029,2,105.91,211.82
73326,29331,SKU00244,1,87.23,87.23
73327,29332,SKU00035,2,112.45,224.9
73328,29332,SKU00076,1,68.51,68.51
73329,29332,SKU00035,3,112.45,337.35
73330,29333,SKU00177,1,70.57,70.57
73331,29333,SKU00078,2,62.93,125.86
73332,29333,SKU00237,1,119.27,119.27
73333,29333,SKU00341,2,59.46,118.92
73334,29334,SKU00222,2,98.97,197.94
73335,29334,SKU00081,2,138.82,277.64
73336,29334,SKU00346,3,24.57,73.71
73337,29335,SKU00329,3,91.72,275.16
73338,29336,SKU00027,1,68.57,68.57
73339,29336,SKU00135,2,59.4,118.8
73340,29336,SKU00261,1,82.69,82.69
73341,29336,SKU00065,3,44.05,132.15
73342,29337,SKU00208,2,24.56,49.12
73343,29337,SKU00309,1,8.04,8.04
73344,29337,SKU00349,1,23.35,23.35
73345,29337,SKU00309,3,8.04,24.12
73346,29338,SKU00254,2,155.65,311.3
73347,29338,SKU00283,2,43.77,87.54
73348,29338,SKU00370,3,60.88,182.64
73349,29338,SKU00283,1,43.77,43.77
73350,29339,SKU00267,3,139.63,418.89
73351,29339,SKU00354,3,189.31,567.93
73352,29339,SKU00351,2,124.85,249.7
73353,29340,SKU00264,1,32.04,32.04
73354,29340,SKU00316,1,146.56,146.56
73355,29341,SKU00335,3,151.21,453.63
73356,29341,SKU00139,2,50.46,100.92
73357,29341,SKU00328,1,96.4,96.4
73358,29341,SKU00249,1,143.03,143.03
73359,29342,SKU00233,1,30.49,30.49
73360,29342,SKU00062,1,37.66,37.66
73361,29342,SKU00132,2,72.12,144.24
73362,29342,SKU00132,1,72.12,72.12
73363,29343,SKU00034,1,64.38,64.38
73364,29344,SKU00348,1,72.35,72.35
73365,29345,SKU00026,2,41.43,82.86
73366,29345,SKU00236,1,132.28,132.28
73367,29346,SKU00278,1,33.99,33.99
73368,29347,SKU00305,1,127.47,127.47
73369,29347,SKU00133,3,75.97,227.91
73370,29347,SKU00133,2,75.97,151.94
73371,29347,SKU00370,1,60.88,60.88
73372,29348,SKU00216,3,75.34,226.02
73373,29349,SKU00131,1,66.56,66.56
73374,29350,SKU00200,3,43.29,129.87
73375,29350,SKU00170,3,71.83,215.49
73376,29350,SKU00145,3,64.93,194.79
73377,29350,SKU00017,3,23.91,71.73
73378,29351,SKU00283,2,43.77,87.54
73379,29351,SKU00133,3,75.97,227.91
73380,29351,SKU00323,3,40.27,120.81
73381,29352,SKU00109,2,122.69,245.38
73382,29352,SKU00276,3,93.18,279.54
73383,29353,SKU00079,1,82.2,82.2
73384,29354,SKU00187,1,38.42,38.42
73385,29354,SKU00212,2,19.93,39.86
73386,29354,SKU00158,2,98.75,197.5
73387,29354,SKU00046,3,61.99,185.97
73388,29355,SKU00186,2,57.47,114.94
73389,29355,SKU00014,2,94.59,189.18
73390,29356,SKU00138,3,104.27,312.81
73391,29356,SKU00354,1,189.31,189.31
73392,29356,SKU00351,3,124.85,374.55
73393,29356,SKU00354,3,189.31,567.93
