return_id,order_id,sku,qty,reason,processed_ts,amount_refunded
R91365794,22311,SKU00112,1,defect,2025-08-30T01:34:45,46.35
R858721772,22312,SKU00028,1,size,2025-08-24T09:34:49,49.3
R243487459,22314,SKU00050,1,changed_mind,2025-08-28T12:43:47,29.01
R374884308,22326,SKU00362,1,changed_mind,2025-08-26T03:49:20,23.68
R579827999,22358,SKU00294,1,changed_mind,2025-08-23T10:37:38,49.09
R135816099,22378,SKU00134,1,changed_mind,2025-09-05T12:50:39,48.1
R666641336,22397,SKU00350,1,size,2025-08-25T11:02:24,32.42
R527490382,22399,SKU00292,1,defect,2025-08-23T13:16:44,16.93
R443759565,22429,SKU00036,1,size,2025-09-03T18:57:33,102.16
R482861757,22430,SKU00323,1,defect,2025-08-30T00:10:16,16.27
R662841325,22451,SKU00249,1,changed_mind,2025-08-28T17:38:54,65.05
R82918422,22457,SKU00190,1,changed_mind,2025-08-30T08:10:24,55.82
R136358294,22473,SKU00185,1,changed_mind,2025-08-23T06:48:09,61.69
R974684168,22514,SKU00121,1,defect,2025-09-02T17:50:05,83.22
R164997815,22531,SKU00177,1,defect,2025-09-05T00:06:45,21.27
R597205,22532,SKU00336,1,changed_mind,2025-08-29T19:10:22,65.48
R245270493,22554,SKU00028,1,defect,2025-08-30T21:28:52,36.25
R349139361,22568,SKU00233,1,changed_mind,2025-09-01T02:29:38,70.2
R55834680,22575,SKU00053,1,changed_mind,2025-08-31T00:26:17,31.59
R884975028,22584,SKU00187,1,size,2025-09-03T19:31:45,45.98
R46302694,22592,SKU00359,1,size,2025-08-26T05:27:23,15.94
R816381254,22614,SKU00099,1,changed_mind,2025-09-04T10:01:40,54.15
R171017230,22622,SKU00042,1,size,2025-08-28T04:21:31,35.66
R599624040,22630,SKU00159,1,size,2025-09-01T17:20:27,16.44
R820642864,22634,SKU00299,1,defect,2025-08-26T17:45:19,31.92
R771880922,22744,SKU00178,1,defect,2025-08-31T13:20:11,50.93
R420412083,22745,SKU00302,1,changed_mind,2025-08-27T01:53:05,117.59
R946685322,22758,SKU00074,1,defect,2025-08-30T05:29:54,73.9
R758526853,22788,SKU00014,1,size,2025-09-02T16:18:04,59.83
R596828611,22791,SKU00223,1,changed_mind,2025-08-26T12:27:52,114.37
R340752813,22811,SKU00256,1,changed_mind,2025-08-27T11:46:35,101.37
R380989926,22824,SKU00071,1,size,2025-09-02T20:46:31,108.18
R570295692,22852,SKU00306,1,size,2025-08-24T10:22:25,59.37
R327400721,22887,SKU00071,1,changed_mind,2025-09-04T06:35:19,62.5
R55807236,22888,SKU00127,1,size,2025-09-04T08:34:17,107.27
R391042615,22963,SKU00256,1,defect,2025-09-03T11:24:58,20.75
R841707450,22976,SKU00209,1,size,2025-08-27T05:49:55,107.35
R12956669,22979,SKU00214,1,changed_mind,2025-08-26T19:12:48,35.04
R828939282,22997,SKU00124,1,defect,2025-08-23T19:28:13,93.58
R875673891,23033,SKU00024,1,defect,2025-08-31T11:30:18,30.79
R879773569,23047,SKU00272,1,defect,2025-08-26T09:40:01,14.38
R266437977,23084,SKU00210,1,size,2025-08-25T21:22:19,100.78
R73359170,23127,SKU00040,1,changed_mind,2025-08-28T07:12:37,20.2
R755521208,23167,SKU00156,1,changed_mind,2025-08-29T20:09:11,16.28
R350848574,23168,SKU00253,1,defect,2025-09-01T15:49:22,59.71
R774096169,23183,SKU00323,1,defect,2025-08-27T17:13:01,18.64
R395669645,23228,SKU00180,1,size,2025-09-04T17:04:52,11.75
R859222722,23229,SKU00181,1,changed_mind,2025-08-30T23:32:58,110.79
R805890237,23256,SKU00213,1,size,2025-09-02T05:14:10,93.18
R142342950,23257,SKU00179,1,defect,2025-08-25T10:20:10,90.13
R437217035,23299,SKU00196,1,size,2025-08-24T11:13:08,72.77
R447241629,23315,SKU00349,1,size,2025-08-24T12:19:49,11.69
R132789567,23340,SKU00254,1,defect,2025-08-29T10:54:56,25.81
R494098230,23373,SKU00206,1,size,2025-08-29T06:37:10,60.75
R36184160,23384,SKU00277,1,changed_mind,2025-08-25T14:53:38,37.67
R422764827,23469,SKU00061,1,changed_mind,2025-09-03T11:47:24,73.54
R612755939,23472,SKU00287,1,defect,2025-09-02T00:17:10,86.56
R923853621,23477,SKU00196,1,defect,2025-08-28T13:43:10,108.78
R785458798,23481,SKU00192,1,changed_mind,2025-08-27T23:44:15,52.76
R305766618,23483,SKU00109,1,size,2025-08-24T18:26:58,32.95
R217456142,23492,SKU00312,1,size,2025-08-29T15:14:32,115.54
R204082304,23509,SKU00060,1,size,2025-08-22T04:07:15,42.11
R901891418,23513,SKU00080,1,defect,2025-08-27T20:22:39,77.52
R738650051,23521,SKU00130,1,defect,2025-08-24T16:04:21,103.04
R636917764,23546,SKU00171,1,defect,2025-08-25T03:01:30,33.31
R49088577,23586,SKU00077,1,defect,2025-08-21T13:19:47,15.08
R521729645,23589,SKU00369,1,size,2025-08-22T14:44:46,83.25
R894460159,23609,SKU00075,1,size,2025-08-29T01:43:27,72.84
R933222199,23652,SKU00164,1,defect,2025-08-21T11:56:17,26.32
R371473836,23661,SKU00334,1,changed_mind,2025-08-31T21:09:26,25.97
R645350968,23680,SKU00173,1,size,2025-09-01T05:53:28,107.27
R4767972,23691,SKU00199,1,defect,2025-08-29T09:07:01,56.67
R540134608,23698,SKU00135,1,changed_mind,2025-08-26T17:50:07,118.42
R468066766,23708,SKU00069,1,defect,2025-08-26T10:35:21,84.42
R162868355,23713,SKU00380,1,size,2025-08-31T12:02:49,19.38
R832199558,23750,SKU00354,1,changed_mind,2025-09-02T18:36:01,68.32
R85637142,23759,SKU00016,1,defect,2025-08-22T18:55:51,11.26
R570157646,23779,SKU00240,1,defect,2025-08-31T05:27:23,75.28
R972324955,23823,SKU00058,1,defect,2025-08-30T03:46:53,20.43
R841534566,23832,SKU00277,1,size,2025-08-27T13:25:14,29.54
R542272776,23837,SKU00198,1,changed_mind,2025-08-22T09:23:15,49.84
R463809723,23900,SKU00322,1,defect,2025-08-31T23:29:01,69.35
R906856104,23914,SKU00016,1,changed_mind,2025-08-26T13:53:08,57.96
R378213644,23931,SKU00315,1,defect,2025-08-27T00:33:11,63.52
R630463556,23943,SKU00135,1,changed_mind,2025-08-23T07:34:26,85.03
R489885117,23984,SKU00315,1,defect,2025-08-30T16:22:31,99.57
R732927757,24031,SKU00137,1,defect,2025-08-25T07:58:52,112.46
R146498045,24056,SKU00325,1,size,2025-09-02T03:26:44,104.61
R25463145,24060,SKU00156,1,size,2025-09-01T01:49:45,12.06
R326818944,24067,SKU00331,1,defect,2025-08-21T03:26:19,23.17
R944689220,24114,SKU00227,1,changed_mind,2025-08-26T21:02:15,13.81
R123783356,24116,SKU00278,1,changed_mind,2025-08-25T14:06:10,68.09
R786905754,24126,SKU00103,1,changed_mind,2025-08-30T08:35:48,14.17
R259634624,24136,SKU00003,1,defect,2025-08-31T18:42:20,15.52
R84591855,24137,SKU00137,1,size,2025-08-25T18:29:15,32.5
R212982551,24151,SKU00091,1,defect,2025-09-01T14:49:48,16.91
R65478446,24171,SKU00001,1,size,2025-08-24T06:37:30,23.39
R355210886,24175,SKU00017,1,defect,2025-08-28T04:06:25,37.06
R720394178,24179,SKU00371,1,defect,2025-08-25T07:35:57,101.19
R623893462,24212,SKU00288,1,defect,2025-08-26T07:11:25,26.98
R343504449,24227,SKU00116,1,changed_mind,2025-08-26T12:26:56,49.82
R580308530,24264,SKU00306,1,size,2025-08-28T05:16:09,61.52
R443971934,24273,SKU00160,1,defect,2025-08-31T10:40:07,24.68
R890223898,24293,SKU00036,1,size,2025-08-23T18:14:31,56.93
R868721873,24335,SKU00316,1,changed_mind,2025-08-28T03:04:31,23.9
R53632109,24379,SKU00359,1,defect,2025-08-30T11:41:39,44.46
R35778063,24381,SKU00144,1,size,2025-08-29T09:36:23,46.2
R634863934,24383,SKU00200,1,size,2025-08-28T11:30:57,61.33
R408484968,24386,SKU00114,1,changed_mind,2025-08-31T19:58:04,107.78
R905412026,24423,SKU00367,1,defect,2025-08-25T11:12:46,45.32
R837583531,24437,SKU00032,1,changed_mind,2025-08-20T12:34:33,109.5
R34961167,24441,SKU00129,1,size,2025-08-27T21:01:35,16.68
R237053439,24442,SKU00244,1,size,2025-09-01T23:19:47,37.79
R987021784,24445,SKU00336,1,defect,2025-08-19T04:32:04,33.25
R905513821,24450,SKU00380,1,changed_mind,2025-08-20T04:52:23,38.33
R621038344,24460,SKU00065,1,size,2025-08-23T06:22:43,13.56
R340162638,24476,SKU00243,1,changed_mind,2025-08-25T12:50:09,32.06
R746976910,24484,SKU00234,1,changed_mind,2025-08-19T17:52:07,70.21
R980348272,24494,SKU00090,1,size,2025-08-23T15:06:31,52.37
R445349287,24500,SKU00322,1,size,2025-08-30T21:08:05,36.67
R550371044,24525,SKU00219,1,size,2025-08-28T21:30:32,96.02
R931906840,24534,SKU00378,1,changed_mind,2025-08-28T11:35:57,68.84
R823941704,24564,SKU00089,1,size,2025-08-19T17:49:45,45.94
R103211403,24568,SKU00298,1,changed_mind,2025-08-22T15:08:37,101.23
R940947707,24569,SKU00068,1,size,2025-08-24T18:12:05,85.22
R296616790,24591,SKU00033,1,size,2025-09-01T18:27:42,21.22
R389710649,24608,SKU00103,1,defect,2025-08-30T16:17:22,100.35
R35432796,24631,SKU00161,1,defect,2025-08-28T19:11:06,21.56
R281909611,24642,SKU00241,1,size,2025-09-01T06:08:48,109.35
R986644863,24660,SKU00334,1,changed_mind,2025-08-27T18:18:28,38.15
R838448844,24672,SKU00114,1,defect,2025-08-29T18:23:53,42.34
R998155306,24689,SKU00172,1,changed_mind,2025-08-26T05:41:39,68.23
R778831375,24717,SKU00288,1,defect,2025-08-29T10:14:00,45.59
R127938969,24722,SKU00038,1,size,2025-08-20T17:20:51,74.32
R863294696,24740,SKU00152,1,size,2025-08-25T19:49:58,83.38
R977239272,24750,SKU00208,1,defect,2025-08-30T09:50:38,33.23
R35640461,24752,SKU00246,1,changed_mind,2025-08-31T23:07:00,92.32
R362227060,24762,SKU00241,1,size,2025-08-28T01:51:54,34.91
R3795018,24787,SKU00286,1,changed_mind,2025-08-24T03:39:32,74.15
R191285431,24796,SKU00083,1,size,2025-08-27T23:19:55,107.44
R814820377,24806,SKU00232,1,changed_mind,2025-08-22T18:07:52,68.26
R974951195,24825,SKU00279,1,defect,2025-08-24T09:54:40,119.96
R794967244,24832,SKU00193,1,changed_mind,2025-08-20T11:31:12,62.52
R487401555,24836,SKU00010,1,changed_mind,2025-08-20T07:40:54,65.88
R783682764,24892,SKU00186,1,defect,2025-08-18T18:00:43,76.29
R538125370,24930,SKU00272,1,changed_mind,2025-08-22T08:42:48,45.26
R138462799,24931,SKU00115,1,defect,2025-08-27T20:47:58,110.35
R684119638,24933,SKU00094,1,changed_mind,2025-08-20T04:14:06,30.05
R141372800,24959,SKU00103,1,changed_mind,2025-08-29T16:12:58,75.14
R133435009,24994,SKU00041,1,size,2025-08-21T15:07:36,39.03
R619735085,25011,SKU00298,1,changed_mind,2025-08-19T01:21:49,95.04
R848376733,25031,SKU00193,1,defect,2025-08-27T13:04:59,25.94
R68590278,25035,SKU00270,1,size,2025-08-22T17:41:44,58.93
R270866676,25082,SKU00025,1,defect,2025-08-18T00:13:39,22.2
R7245585,25085,SKU00060,1,changed_mind,2025-08-22T15:40:40,50.77
R341425525,25093,SKU00358,1,size,2025-08-25T15:01:13,38.6
R185777326,25113,SKU00330,1,changed_mind,2025-08-22T05:25:38,91.3
R645828978,25123,SKU00139,1,defect,2025-08-31T18:41:09,16.46
R420987814,25149,SKU00112,1,size,2025-08-25T21:30:37,30.51
R429234172,25172,SKU00041,1,changed_mind,2025-08-30T02:30:33,84.85
R120848302,25198,SKU00184,1,changed_mind,2025-08-19T18:28:24,72.74
R862956669,25209,SKU00071,1,changed_mind,2025-08-24T07:19:59,44.23
R540546852,25240,SKU00138,1,size,2025-08-17T09:14:00,34.35
R622870208,25273,SKU00165,1,size,2025-08-19T17:02:03,106.03
R761492962,25278,SKU00118,1,defect,2025-08-21T18:45:48,96.94
R645458329,25285,SKU00218,1,changed_mind,2025-08-24T17:43:05,108.87
R962811243,25289,SKU00123,1,changed_mind,2025-08-18T13:05:07,102.01
R803426369,25295,SKU00371,1,defect,2025-08-23T08:58:29,40.12
R858868393,25311,SKU00194,1,changed_mind,2025-08-17T18:43:06,54.49
R934931824,25327,SKU00027,1,size,2025-08-19T11:33:24,61.8
R143194875,25367,SKU00143,1,changed_mind,2025-08-28T02:33:33,28.56
R748107300,25370,SKU00202,1,changed_mind,2025-08-18T16:13:45,91.86
R875445039,25425,SKU00108,1,size,2025-08-17T03:11:33,105.97
R231593974,25445,SKU00167,1,defect,2025-08-26T03:25:33,72.26
R885754797,25466,SKU00346,1,defect,2025-08-27T20:16:14,14.05
R116614888,25479,SKU00068,1,size,2025-08-22T08:24:54,118.16
R39631508,25493,SKU00201,1,size,2025-08-18T19:40:58,13.97
R810228538,25522,SKU00144,1,defect,2025-08-25T08:43:32,76.37
R996627831,25564,SKU00338,1,defect,2025-08-22T10:30:00,36.75
R835345530,25609,SKU00261,1,size,2025-08-23T10:28:14,61.27
R477252126,25610,SKU00054,1,defect,2025-08-23T13:15:19,66.99
R981540061,25618,SKU00174,1,changed_mind,2025-08-28T06:14:37,84.51
R788595792,25619,SKU00189,1,defect,2025-08-20T22:35:35,72.56
R385943793,25627,SKU00339,1,size,2025-08-26T16:22:32,32.6
R339109189,25650,SKU00063,1,defect,2025-08-19T16:35:26,117.81
R743492793,25683,SKU00033,1,defect,2025-08-22T14:57:52,79.23
R640619458,25736,SKU00196,1,size,2025-08-17T10:01:33,41.63
R594677540,25817,SKU00379,1,size,2025-08-27T17:28:10,64.51
R448580077,25842,SKU00367,1,defect,2025-08-24T06:27:51,14.95
R683206178,25846,SKU00292,1,changed_mind,2025-08-19T05:13:16,109.56
R429544163,25870,SKU00331,1,defect,2025-08-16T21:32:35,78.2
R192323965,25881,SKU00196,1,defect,2025-08-24T20:59:32,40.98
R892145668,25891,SKU00249,1,defect,2025-08-26T20:42:45,51.34
R472013153,25893,SKU00199,1,size,2025-08-22T17:31:05,19.18
R102957086,25906,SKU00309,1,changed_mind,2025-08-23T17:40:44,69.38
R287053279,25911,SKU00245,1,defect,2025-08-24T21:20:55,62.84
R865308134,25919,SKU00276,1,defect,2025-08-27T09:39:51,90.68
R609222151,25949,SKU00024,1,size,2025-08-21T04:42:12,66.77
R941447119,25952,SKU00275,1,size,2025-08-28T11:49:05,60.48
R429267413,25980,SKU00135,1,changed_mind,2025-08-21T14:45:01,36.86
R278095746,26031,SKU00050,1,changed_mind,2025-08-25T20:38:43,84.13
R716147142,26033,SKU00315,1,defect,2025-08-17T03:42:34,23.83
R641070357,26074,SKU00238,1,size,2025-08-21T14:35:59,101.62
R278325974,26086,SKU00109,1,changed_mind,2025-08-16T02:15:01,50.41
R354462027,26090,SKU00055,1,defect,2025-08-21T16:54:33,91.16
R521306632,26097,SKU00216,1,changed_mind,2025-08-16T06:29:02,102.95
R267111714,26103,SKU00187,1,defect,2025-08-27T00:08:36,37.56
R763326211,26108,SKU00021,1,defect,2025-08-16T03:34:36,49.93
R93067060,26109,SKU00255,1,size,2025-08-27T19:36:45,74.75
R898022280,26130,SKU00071,1,size,2025-08-19T15:38:04,46.7
R750763167,26148,SKU00243,1,size,2025-08-29T16:17:20,99.03
R477359762,26162,SKU00058,1,size,2025-08-26T16:39:00,21.82
R78389249,26190,SKU00208,1,size,2025-08-22T03:49:53,15.28
R83582102,26253,SKU00093,1,size,2025-08-16T16:47:33,44.26
R616346525,26257,SKU00029,1,defect,2025-08-15T19:06:26,93.33
R559042915,26261,SKU00025,1,defect,2025-08-17T18:46:44,15.21
R719412578,26280,SKU00234,1,size,2025-08-20T08:43:30,79.09
R726832744,26282,SKU00298,1,defect,2025-08-25T18:21:48,107.64
R781402638,26308,SKU00312,1,size,2025-08-26T12:28:48,61.55
R237672421,26323,SKU00271,1,defect,2025-08-20T21:51:48,49.84
R725481043,26356,SKU00031,1,size,2025-08-22T07:05:46,102.59
R138344846,26360,SKU00145,1,changed_mind,2025-08-16T13:27:32,76.57
R462015679,26366,SKU00227,1,changed_mind,2025-08-19T07:10:27,76.09
R325811771,26397,SKU00071,1,size,2025-08-24T06:02:10,50.07
R899469910,26406,SKU00245,1,defect,2025-08-16T18:00:07,108.5
R555164429,26410,SKU00094,1,defect,2025-08-17T06:41:07,33.66
R264594499,26421,SKU00270,1,size,2025-08-15T17:13:57,102.23
R596756447,26455,SKU00040,1,changed_mind,2025-08-27T03:27:02,118.65
R811597724,26471,SKU00140,1,size,2025-08-17T08:23:05,93.68
R573572201,26473,SKU00100,1,defect,2025-08-21T20:15:27,63.05
R514955495,26481,SKU00287,1,defect,2025-08-20T05:11:36,55.07
R679176238,26526,SKU00265,1,size,2025-08-19T07:22:08,44.9
R282698166,26538,SKU00320,1,size,2025-08-26T02:30:44,29.25
R726113937,26540,SKU00120,1,size,2025-08-23T04:45:51,60.74
R859140342,26541,SKU00216,1,size,2025-08-20T20:59:04,76.38
R668932430,26578,SKU00161,1,defect,2025-08-22T06:18:55,17.37
R729226780,26624,SKU00221,1,size,2025-08-15T10:07:37,14.07
R218325059,26635,SKU00269,1,size,2025-08-14T13:17:25,23.97
R203711834,26654,SKU00322,1,defect,2025-08-19T03:56:13,87.26
R499948192,26669,SKU00077,1,defect,2025-08-27T14:07:20,54.48
R127630175,26709,SKU00222,1,defect,2025-08-27T04:08:23,49.55
R829733236,26711,SKU00327,1,changed_mind,2025-08-15T06:07:34,79.63
R324529441,26714,SKU00065,1,size,2025-08-15T13:50:32,34.57
R711284751,26715,SKU00019,1,defect,2025-08-19T04:02:56,92.76
R956595181,26727,SKU00366,1,size,2025-08-26T06:56:52,49.58
R719664778,26788,SKU00311,1,defect,2025-08-24T00:14:52,94.08
R399673023,26797,SKU00376,1,changed_mind,2025-08-22T04:29:01,10.39
R871053714,26815,SKU00072,1,defect,2025-08-19T20:45:28,14.21
R235719271,26817,SKU00056,1,defect,2025-08-13T22:11:04,83.62
R741258635,26864,SKU00198,1,defect,2025-08-21T12:07:17,45.57
R427783860,26875,SKU00129,1,defect,2025-08-21T01:13:25,106.75
R260199044,26883,SKU00300,1,changed_mind,2025-08-22T04:08:44,55.32
R878272108,26886,SKU00066,1,size,2025-08-20T14:27:34,118.9
R664397827,26891,SKU00128,1,size,2025-08-18T07:29:43,22.74
R669360987,26899,SKU00332,1,size,2025-08-24T01:45:48,26.38
R474703091,26957,SKU00045,1,size,2025-08-18T18:34:08,31.64
R575027565,26963,SKU00258,1,size,2025-08-23T10:58:15,43.96
R265543816,26986,SKU00282,1,defect,2025-08-14T02:52:49,113.67
R141311699,27013,SKU00053,1,changed_mind,2025-08-17T20:22:36,116.35
R715901175,27029,SKU00244,1,defect,2025-08-22T00:41:51,39.34
R184833261,27055,SKU00070,1,size,2025-08-16T14:25:35,66.97
R661690559,27069,SKU00096,1,defect,2025-08-21T17:49:12,44.55
R356133590,27089,SKU00367,1,size,2025-08-22T07:35:48,29.25
R977670196,27134,SKU00146,1,defect,2025-08-19T09:48:24,11.83
R244178260,27154,SKU00350,1,defect,2025-08-23T06:46:03,17.67
R466422156,27171,SKU00226,1,size,2025-08-17T18:17:53,33.56
R287359170,27183,SKU00223,1,defect,2025-08-22T07:42:03,63.94
R497814359,27186,SKU00271,1,changed_mind,2025-08-16T16:31:15,45.98
R980088492,27219,SKU00332,1,changed_mind,2025-08-16T05:22:50,41.84
R721224522,27230,SKU00034,1,defect,2025-08-25T07:03:34,12.22
R732316449,27232,SKU00335,1,size,2025-08-15T11:01:26,110.2
R609746322,27261,SKU00280,1,defect,2025-08-19T00:41:23,45.7
R572652512,27291,SKU00008,1,changed_mind,2025-08-23T20:47:59,25.52
R591316440,27308,SKU00120,1,size,2025-08-19T15:44:16,92.93
R85732112,27318,SKU00182,1,defect,2025-08-12T00:38:44,87.09
R102370597,27349,SKU00169,1,size,2025-08-15T14:46:54,54.3
R501143210,27361,SKU00106,1,defect,2025-08-11T18:31:16,20.59
R250714179,27375,SKU00343,1,size,2025-08-11T01:04:37,15.58
R19187281,27377,SKU00031,1,defect,2025-08-21T13:05:31,102.56
R877479961,27390,SKU00252,1,defect,2025-08-19T22:13:25,85.79
R434276187,27419,SKU00354,1,changed_mind,2025-08-19T04:06:39,96.67
R951589741,27432,SKU00345,1,size,2025-08-11T07:42:37,91.74
R656921592,27450,SKU00082,1,changed_mind,2025-08-19T09:28:35,111.52
R797421038,27474,SKU00235,1,defect,2025-08-11T23:09:49,42.28
R587348886,27490,SKU00126,1,size,2025-08-14T01:25:28,78.58
R177002753,27524,SKU00188,1,size,2025-08-15T05:42:56,79.44
R114801633,27541,SKU00151,1,size,2025-08-18T12:10:15,71.19
R704938715,27545,SKU00225,1,changed_mind,2025-08-14T06:22:17,21.59
R14779194,27606,SKU00128,1,changed_mind,2025-08-18T19:18:16,51.03
R453832489,27613,SKU00077,1,changed_mind,2025-08-17T19:18:41,93.36
R622958027,27640,SKU00299,1,defect,2025-08-16T12:33:46,97.25
R77604774,27668,SKU00251,1,defect,2025-08-16T08:59:02,98.84
R162945568,27692,SKU00078,1,defect,2025-08-22T15:03:18,100.7
R105800126,27723,SKU00009,1,changed_mind,2025-08-13T16:57:47,40.28
R725616099,27734,SKU00049,1,changed_mind,2025-08-20T04:30:47,30.03
R842168299,27751,SKU00009,1,defect,2025-08-20T21:19:57,10.33
R440062014,27752,SKU00321,1,size,2025-08-15T10:59:59,12.34
R447150181,27777,SKU00163,1,defect,2025-08-19T20:57:20,40.75
R39957922,27804,SKU00337,1,size,2025-08-12T13:14:21,18.04
R17534162,27818,SKU00331,1,changed_mind,2025-08-20T12:08:14,49.69
R174126025,27830,SKU00197,1,size,2025-08-19T02:00:55,74.77
R720509897,27843,SKU00379,1,size,2025-08-15T07:58:56,16.01
R838822151,27866,SKU00173,1,changed_mind,2025-08-22T16:59:09,59.18
R34378887,27869,SKU00214,1,size,2025-08-21T09:44:22,23.18
R464339060,27874,SKU00265,1,size,2025-08-21T17:52:18,100.48
R182345734,27886,SKU00107,1,size,2025-08-13T18:55:14,96.14
R991829778,27909,SKU00212,1,defect,2025-08-23T18:27:03,71.35
R488435889,27918,SKU00349,1,changed_mind,2025-08-21T21:51:42,13.63
R318932817,27941,SKU00126,1,size,2025-08-19T15:54:53,26.55
R373973238,27982,SKU00062,1,size,2025-08-16T13:25:32,41.44
R943165031,27993,SKU00011,1,changed_mind,2025-08-17T05:47:12,16.22
R323488220,27998,SKU00294,1,changed_mind,2025-08-12T20:19:42,22.26
R511197627,28036,SKU00203,1,size,2025-08-22T02:29:26,15.95
R258238782,28077,SKU00050,1,defect,2025-08-23T04:12:32,26.92
R858955943,28103,SKU00007,1,changed_mind,2025-08-11T12:23:25,104.38
R289455367,28109,SKU00121,1,size,2025-08-09T09:33:27,10.29
R558073876,28113,SKU00123,1,size,2025-08-10T12:56:42,19.08
R815635577,28147,SKU00085,1,defect,2025-08-09T22:47:57,98.47
R196144480,28174,SKU00127,1,defect,2025-08-16T08:00:53,70.28
R607884672,28236,SKU00016,1,size,2025-08-12T01:49:58,57.8
R339205737,28248,SKU00195,1,changed_mind,2025-08-13T11:57:33,83.1
R817443726,28281,SKU00356,1,defect,2025-08-14T22:10:04,115.31
R24623683,28301,SKU00173,1,defect,2025-08-12T04:25:42,116.02
R199292325,28328,SKU00088,1,size,2025-08-16T00:16:08,51.49
R761326376,28332,SKU00034,1,defect,2025-08-14T22:15:24,22.92
R972121250,28341,SKU00331,1,size,2025-08-15T07:27:31,53.89
R843648367,28390,SKU00256,1,size,2025-08-12T03:00:55,46.39
R485700707,28422,SKU00323,1,defect,2025-08-20T08:37:49,70.76
R229429445,28438,SKU00163,1,changed_mind,2025-08-11T06:41:15,40.61
R613549119,28468,SKU00359,1,defect,2025-08-09T01:28:08,83.91
R8120891,28472,SKU00261,1,size,2025-08-08T11:17:23,41.63
R239957343,28480,SKU00232,1,defect,2025-08-10T07:56:58,105.9
R386767582,28482,SKU00371,1,size,2025-08-18T22:42:55,81.57
R223586671,28531,SKU00260,1,changed_mind,2025-08-08T00:53:09,84.03
R719576573,28534,SKU00274,1,defect,2025-08-15T09:14:40,68.12
R457806079,28567,SKU00207,1,changed_mind,2025-08-11T07:09:48,72.27
R226673112,28585,SKU00215,1,changed_mind,2025-08-08T17:08:57,59.99
R661203726,28599,SKU00346,1,size,2025-08-19T06:22:43,45.43
R875811641,28606,SKU00265,1,changed_mind,2025-08-12T05:04:07,70.19
R152705202,28613,SKU00054,1,size,2025-08-14T19:06:22,55.27
R25125148,28623,SKU00116,1,defect,2025-08-08T07:49:26,117.4
R164208214,28630,SKU00073,1,defect,2025-08-12T03:45:06,32.21
R103551577,28634,SKU00047,1,changed_mind,2025-08-17T01:10:01,69.0
R90329473,28665,SKU00137,1,size,2025-08-13T13:02:35,111.15
R422103184,28669,SKU00182,1,changed_mind,2025-08-13T05:59:15,107.96
R459258619,28712,SKU00277,1,defect,2025-08-16T21:40:00,114.63
R488207312,28718,SKU00168,1,defect,2025-08-13T16:05:41,32.42
R994520976,28744,SKU00274,1,changed_mind,2025-08-19T14:21:53,15.32
R825092566,28749,SKU00375,1,size,2025-08-08T19:11:13,20.12
R618484336,28756,SKU00315,1,changed_mind,2025-08-11T10:58:32,72.83
R746705893,28774,SKU00082,1,size,2025-08-11T07:31:55,79.79
R253964068,28790,SKU00142,1,changed_mind,2025-08-11T07:16:06,41.68
R423653660,28819,SKU00163,1,changed_mind,2025-08-17T18:19:49,111.36
R736245936,28829,SKU00084,1,changed_mind,2025-08-17T05:06:00,90.81
R136159201,28831,SKU00243,1,changed_mind,2025-08-11T18:25:31,43.3
R480957129,28845,SKU00209,1,changed_mind,2025-08-17T22:35:27,82.7
R558335110,28852,SKU00258,1,defect,2025-08-15T02:47:07,25.76
R311205973,28861,SKU00152,1,size,2025-08-13T12:01:13,78.41
R124930883,28915,SKU00075,1,size,2025-08-10T04:05:02,48.72
R964742176,28925,SKU00072,1,changed_mind,2025-08-18T11:09:48,18.23
R876018981,28953,SKU00299,1,changed_mind,2025-08-11T12:41:04,113.83
R986928183,28993,SKU00115,1,size,2025-08-08T06:05:54,55.12
R595063394,28995,SKU00289,1,changed_mind,2025-08-09T11:01:01,108.38
R634494760,29018,SKU00120,1,defect,2025-08-10T02:26:12,47.81
R399800441,29027,SKU00242,1,changed_mind,2025-08-17T12:25:36,94.67
R703413312,29043,SKU00095,1,changed_mind,2025-08-12T02:58:30,113.16
R886160858,29050,SKU00153,1,size,2025-08-19T18:03:18,41.61
R705139124,29070,SKU00013,1,size,2025-08-11T13:15:47,105.49
R423634296,29075,SKU00341,1,defect,2025-08-19T17:54:49,97.16
R290166097,29085,SKU00095,1,size,2025-08-12T15:29:35,92.71
R836427269,29086,SKU00043,1,defect,2025-08-07T16:21:22,16.26
R447485678,29107,SKU00061,1,defect,2025-08-16T15:20:45,113.64
R404972658,29123,SKU00378,1,defect,2025-08-07T06:10:36,91.8
R618416055,29134,SKU00326,1,changed_mind,2025-08-18T01:22:02,118.75
R950439512,29143,SKU00128,1,defect,2025-08-17T17:04:57,110.52
R72275152,29147,SKU00247,1,changed_mind,2025-08-15T08:55:27,74.88
R997641924,29156,SKU00114,1,size,2025-08-07T01:29:01,53.4
R27967423,29164,SKU00201,1,defect,2025-08-07T05:09:59,51.1
R669568365,29203,SKU00199,1,changed_mind,2025-08-16T17:44:37,19.9
R371339366,29216,SKU00181,1,size,2025-08-09T06:12:55,21.66
R622331067,29218,SKU00139,1,defect,2025-08-16T01:32:00,94.8
R177438790,29270,SKU00312,1,defect,2025-08-13T16:02:29,62.78
